"Date","Open","High","Low","Close","Change"
"2001.08.31",0.9163,0.92,0.9066,0.9125,-0.380
"2001.09.03",0.9094,0.9105,0.9055,0.9078,-0.470
"2001.09.04",0.9076,0.9079,0.8847,0.8883,-1.950
"2001.09.05",0.8885,0.8914,0.8843,0.8868,-0.150
"2001.09.06",0.8865,0.8969,0.8824,0.8952,0.840
"2001.09.07",0.8957,0.9077,0.8928,0.9076,1.240
"2001.09.10",0.906,0.9082,0.8971,0.8984,-0.920
"2001.09.11",0.8982,0.9171,0.8954,0.9109,1.250
"2001.09.12",0.9108,0.9151,0.9007,0.907,-0.390
"2001.09.13",0.9071,0.9127,0.9046,0.9109,0.390
"2001.09.14",0.9108,0.9251,0.908,0.9205,0.960
"2001.09.17",0.9236,0.9335,0.9172,0.9244,0.390
"2001.09.18",0.9249,0.9284,0.9186,0.9268,0.240
"2001.09.19",0.9266,0.9326,0.9228,0.9263,-0.050
"2001.09.20",0.9264,0.9296,0.9228,0.9273,0.100
"2001.09.21",0.9275,0.9275,0.9084,0.9144,-1.290
"2001.09.24",0.9134,0.9204,0.9103,0.9165,0.210
"2001.09.25",0.9164,0.925,0.9145,0.9232,0.670
"2001.09.26",0.9231,0.9247,0.9195,0.923,-0.020
"2001.09.27",0.9228,0.9234,0.9159,0.9178,-0.520
"2001.09.28",0.918,0.9185,0.9078,0.9114,-0.640
"2001.10.01",0.9103,0.9179,0.9059,0.9169,0.550
"2001.10.02",0.917,0.9197,0.9132,0.9182,0.130
"2001.10.03",0.9181,0.9235,0.9125,0.9142,-0.400
"2001.10.04",0.9141,0.9187,0.911,0.9181,0.390
"2001.10.05",0.9182,0.921,0.9156,0.9187,0.060
"2001.10.08",0.9191,0.9246,0.9165,0.9204,0.170
"2001.10.09",0.9202,0.9228,0.9123,0.9132,-0.720
"2001.10.10",0.9133,0.916,0.9099,0.9102,-0.300
"2001.10.11",0.9106,0.9127,0.8989,0.9025,-0.770
"2001.10.12",0.9028,0.9126,0.901,0.9113,0.880
"2001.10.15",0.9117,0.9141,0.9059,0.9078,-0.350
"2001.10.16",0.9079,0.9114,0.9038,0.9079,0.010
"2001.10.17",0.9079,0.9093,0.9009,0.9029,-0.500
"2001.10.18",0.9033,0.9057,0.8996,0.9035,0.060
"2001.10.19",0.9034,0.9036,0.8965,0.899,-0.450
"2001.10.22",0.8985,0.9004,0.8896,0.8911,-0.790
"2001.10.23",0.8911,0.893,0.8867,0.8907,-0.040
"2001.10.24",0.8904,0.8946,0.8898,0.8937,0.300
"2001.10.25",0.8938,0.8981,0.8878,0.8923,-0.140
"2001.10.26",0.8924,0.8953,0.8903,0.8923,0.000
"2001.10.29",0.8922,0.9061,0.8921,0.9051,1.280
"2001.10.30",0.9053,0.9104,0.9033,0.9045,-0.060
"2001.10.31",0.9047,0.908,0.8985,0.9002,-0.430
"2001.11.01",0.9003,0.9121,0.8992,0.9022,0.200
"2001.11.02",0.9023,0.9075,0.9006,0.904,0.180
"2001.11.05",0.9015,0.9021,0.8942,0.8972,-0.680
"2001.11.06",0.8973,0.8997,0.894,0.8944,-0.280
"2001.11.07",0.8944,0.9049,0.8937,0.8979,0.350
"2001.11.08",0.8978,0.8997,0.8906,0.8926,-0.530
"2001.11.09",0.8924,0.8953,0.8888,0.8934,0.080
"2001.11.12",0.8944,0.9016,0.8911,0.8938,0.040
"2001.11.13",0.8939,0.8944,0.879,0.8812,-1.260
"2001.11.14",0.8812,0.8846,0.877,0.8827,0.150
"2001.11.15",0.8827,0.8855,0.88,0.8817,-0.100
"2001.11.16",0.8819,0.8867,0.8808,0.8843,0.260
"2001.11.19",0.8843,0.8855,0.8764,0.8781,-0.620
"2001.11.20",0.8782,0.8845,0.8778,0.8831,0.500
"2001.11.21",0.8832,0.884,0.8753,0.878,-0.510
"2001.11.22",0.8783,0.8796,0.8761,0.8779,-0.010
"2001.11.23",0.8783,0.8814,0.8735,0.8782,0.030
"2001.11.26",0.8778,0.8835,0.8775,0.8805,0.230
"2001.11.27",0.8804,0.8839,0.8769,0.8832,0.270
"2001.11.28",0.8831,0.8886,0.8816,0.8877,0.450
"2001.11.29",0.8879,0.8921,0.8855,0.8877,0.000
"2001.11.30",0.8873,0.8983,0.8847,0.8956,0.790
"2001.12.03",0.8956,0.897,0.8889,0.8913,-0.430
"2001.12.04",0.8912,0.8923,0.8885,0.8907,-0.060
"2001.12.05",0.8906,0.8943,0.8846,0.888,-0.270
"2001.12.06",0.8879,0.8954,0.8864,0.8945,0.650
"2001.12.07",0.8948,0.895,0.8884,0.8918,-0.270
"2001.12.10",0.8894,0.892,0.884,0.8908,-0.100
"2001.12.11",0.8909,0.8936,0.8881,0.8926,0.180
"2001.12.12",0.8925,0.8988,0.892,0.8978,0.520
"2001.12.13",0.8977,0.8993,0.8919,0.8925,-0.530
"2001.12.14",0.8927,0.9055,0.8921,0.9026,1.010
"2001.12.17",0.9035,0.9083,0.9017,0.9019,-0.070
"2001.12.18",0.9019,0.9045,0.8993,0.9033,0.140
"2001.12.19",0.9033,0.9035,0.8951,0.9008,-0.250
"2001.12.20",0.901,0.9012,0.896,0.8991,-0.170
"2001.12.21",0.8991,0.9019,0.8854,0.8889,-1.020
"2001.12.24",0.8888,0.891,0.8741,0.879,-0.990
"2001.12.25",0.8791,0.8826,0.8767,0.8791,0.010
"2001.12.26",0.8791,0.8823,0.8765,0.8804,0.130
"2001.12.27",0.8803,0.8873,0.8774,0.8836,0.320
"2001.12.28",0.8836,0.8861,0.8788,0.8853,0.170
"2001.12.31",0.8841,0.8924,0.8824,0.8899,0.460
"2002.01.01",0.8897,0.8913,0.8863,0.8895,-0.040
"2002.01.02",0.8896,0.9069,0.8883,0.9033,1.380
"2002.01.03",0.9032,0.9061,0.8974,0.8993,-0.400
"2002.01.04",0.8992,0.9003,0.8938,0.8948,-0.450
"2002.01.07",0.895,0.8998,0.8881,0.8934,-0.140
"2002.01.08",0.8934,0.8939,0.8882,0.8933,-0.010
"2002.01.09",0.8933,0.8954,0.8864,0.8912,-0.210
"2002.01.10",0.8912,0.8941,0.89,0.8914,0.020
"2002.01.11",0.8914,0.8934,0.8895,0.8922,0.080
"2002.01.14",0.8945,0.8956,0.8914,0.8942,0.200
"2002.01.15",0.8942,0.8947,0.882,0.8836,-1.060
"2002.01.16",0.8835,0.8847,0.8802,0.8836,0.000
"2002.01.17",0.8836,0.8854,0.8793,0.8812,-0.240
"2002.01.18",0.8814,0.8853,0.8795,0.8845,0.330
"2002.01.21",0.884,0.8869,0.8824,0.8833,-0.120
"2002.01.22",0.8834,0.8877,0.8811,0.8867,0.340
"2002.01.23",0.8864,0.8892,0.8765,0.8774,-0.930
"2002.01.24",0.8774,0.8796,0.8752,0.8777,0.030
"2002.01.25",0.8777,0.8788,0.8631,0.8644,-1.330
"2002.01.28",0.8645,0.8666,0.857,0.8619,-0.250
"2002.01.29",0.8618,0.8661,0.8592,0.8652,0.330
"2002.01.30",0.8652,0.8677,0.8599,0.8623,-0.290
"2002.01.31",0.8621,0.8647,0.8576,0.8592,-0.310
"2002.02.01",0.8593,0.8644,0.8562,0.8622,0.300
"2002.02.04",0.8615,0.8713,0.8605,0.8698,0.760
"2002.02.05",0.8698,0.8734,0.8651,0.8673,-0.250
"2002.02.06",0.8672,0.8708,0.8633,0.8673,0.000
"2002.02.07",0.867,0.8719,0.8645,0.8704,0.310
"2002.02.08",0.8703,0.8756,0.8699,0.8722,0.180
"2002.02.11",0.8708,0.8803,0.8705,0.8764,0.420
"2002.02.12",0.8767,0.8802,0.874,0.8765,0.010
"2002.02.13",0.8767,0.8772,0.8703,0.8716,-0.490
"2002.02.14",0.8715,0.8749,0.868,0.8737,0.210
"2002.02.15",0.8741,0.8746,0.8694,0.873,-0.070
"2002.02.18",0.8732,0.8744,0.8699,0.8708,-0.220
"2002.02.19",0.8706,0.8784,0.8663,0.8763,0.550
"2002.02.20",0.8763,0.8785,0.8687,0.8698,-0.650
"2002.02.21",0.8695,0.8722,0.8679,0.8704,0.060
"2002.02.22",0.8704,0.8779,0.868,0.8752,0.480
"2002.02.25",0.8753,0.8759,0.8687,0.869,-0.620
"2002.02.26",0.8691,0.8724,0.8615,0.8637,-0.530
"2002.02.27",0.8638,0.8669,0.8625,0.866,0.230
"2002.02.28",0.8661,0.8699,0.8623,0.8695,0.350
"2002.03.01",0.8693,0.8697,0.8629,0.8658,-0.370
"2002.03.04",0.8647,0.8717,0.8631,0.8698,0.400
"2002.03.05",0.8699,0.8731,0.8648,0.8719,0.210
"2002.03.06",0.8717,0.8777,0.8693,0.8765,0.460
"2002.03.07",0.8764,0.8843,0.8739,0.8815,0.500
"2002.03.08",0.8815,0.8819,0.872,0.8734,-0.810
"2002.03.11",0.8737,0.8774,0.8732,0.8752,0.180
"2002.03.12",0.8755,0.8768,0.8703,0.8757,0.050
"2002.03.13",0.8757,0.8786,0.8724,0.8756,-0.010
"2002.03.14",0.8757,0.8845,0.8753,0.8826,0.700
"2002.03.15",0.8827,0.887,0.8807,0.883,0.040
"2002.03.18",0.8812,0.8833,0.8782,0.8824,-0.060
"2002.03.19",0.8822,0.8847,0.8795,0.8819,-0.050
"2002.03.20",0.882,0.8862,0.8787,0.8857,0.380
"2002.03.21",0.8856,0.8862,0.8805,0.8825,-0.320
"2002.03.22",0.8828,0.883,0.8749,0.878,-0.450
"2002.03.25",0.8773,0.8785,0.8752,0.8766,-0.140
"2002.03.26",0.8768,0.8798,0.8731,0.8766,0.000
"2002.03.27",0.8767,0.8773,0.8719,0.8725,-0.410
"2002.03.28",0.8724,0.8746,0.8698,0.8712,-0.130
"2002.03.29",0.8714,0.8731,0.8704,0.8719,0.070
"2002.04.01",0.8716,0.8824,0.8714,0.8804,0.850
"2002.04.02",0.8806,0.8817,0.8772,0.8795,-0.090
"2002.04.03",0.8794,0.8831,0.8774,0.8812,0.170
"2002.04.04",0.8809,0.8859,0.8764,0.8776,-0.360
"2002.04.05",0.8776,0.8818,0.8772,0.8785,0.090
"2002.04.08",0.8791,0.8795,0.8735,0.8748,-0.370
"2002.04.09",0.8749,0.8818,0.8733,0.8808,0.600
"2002.04.10",0.8811,0.8827,0.8786,0.8805,-0.030
"2002.04.11",0.8806,0.885,0.8788,0.882,0.150
"2002.04.12",0.882,0.8829,0.8774,0.8809,-0.110
"2002.04.15",0.8797,0.8826,0.8788,0.8795,-0.140
"2002.04.16",0.8795,0.8842,0.8789,0.8824,0.290
"2002.04.17",0.8823,0.8913,0.8817,0.8904,0.800
"2002.04.18",0.8905,0.8922,0.8856,0.8908,0.040
"2002.04.19",0.8907,0.8929,0.8878,0.8922,0.140
"2002.04.22",0.8894,0.8909,0.8867,0.8896,-0.260
"2002.04.23",0.8895,0.8906,0.8858,0.8887,-0.090
"2002.04.24",0.8886,0.8934,0.8873,0.8927,0.400
"2002.04.25",0.8925,0.8994,0.8915,0.8977,0.500
"2002.04.26",0.8976,0.9026,0.896,0.9015,0.380
"2002.04.29",0.9013,0.9049,0.9007,0.9032,0.170
"2002.04.30",0.9032,0.9045,0.8988,0.9005,-0.270
"2002.05.01",0.9005,0.9089,0.899,0.9063,0.580
"2002.05.02",0.9063,0.9083,0.901,0.903,-0.330
"2002.05.03",0.9031,0.9178,0.9024,0.9173,1.430
"2002.05.06",0.9164,0.9188,0.9133,0.9179,0.060
"2002.05.07",0.9181,0.9193,0.9114,0.9143,-0.360
"2002.05.08",0.9144,0.9147,0.9036,0.9049,-0.940
"2002.05.09",0.9049,0.9116,0.9037,0.9097,0.480
"2002.05.10",0.9097,0.9153,0.9084,0.914,0.430
"2002.05.13",0.9129,0.9171,0.9094,0.9121,-0.190
"2002.05.14",0.912,0.9123,0.901,0.903,-0.910
"2002.05.15",0.9028,0.913,0.8994,0.9122,0.920
"2002.05.16",0.9121,0.9144,0.9085,0.9118,-0.040
"2002.05.17",0.9117,0.9224,0.9112,0.9211,0.930
"2002.05.20",0.9206,0.9232,0.918,0.9208,-0.030
"2002.05.21",0.9207,0.9223,0.9161,0.9194,-0.140
"2002.05.22",0.9193,0.928,0.9179,0.9259,0.650
"2002.05.23",0.9258,0.9273,0.918,0.9214,-0.450
"2002.05.24",0.9215,0.9233,0.9161,0.9203,-0.110
"2002.05.27",0.9205,0.9226,0.9182,0.9209,0.060
"2002.05.28",0.9211,0.9311,0.9197,0.9286,0.770
"2002.05.29",0.9285,0.9372,0.9271,0.9354,0.680
"2002.05.30",0.9354,0.9416,0.9347,0.9366,0.120
"2002.05.31",0.9366,0.9402,0.9283,0.9337,-0.290
"2002.06.03",0.933,0.9423,0.9302,0.9405,0.680
"2002.06.04",0.9406,0.9455,0.9387,0.9392,-0.130
"2002.06.05",0.9392,0.942,0.9351,0.9393,0.010
"2002.06.06",0.9392,0.9482,0.9336,0.9472,0.790
"2002.06.07",0.9474,0.949,0.9426,0.9426,-0.460
"2002.06.10",0.9431,0.9484,0.9387,0.9441,0.150
"2002.06.11",0.9441,0.9497,0.9403,0.9481,0.400
"2002.06.12",0.9482,0.9508,0.9425,0.9433,-0.480
"2002.06.13",0.9435,0.9477,0.9395,0.943,-0.030
"2002.06.14",0.9431,0.9524,0.9413,0.9454,0.240
"2002.06.17",0.9451,0.9469,0.9411,0.9446,-0.080
"2002.06.18",0.9447,0.9528,0.9435,0.9526,0.800
"2002.06.19",0.9528,0.9582,0.9515,0.9573,0.470
"2002.06.20",0.9577,0.9669,0.9556,0.9644,0.710
"2002.06.21",0.9645,0.9722,0.963,0.9705,0.610
"2002.06.24",0.9699,0.9817,0.9678,0.9705,0.000
"2002.06.25",0.9705,0.9803,0.9661,0.9793,0.880
"2002.06.26",0.9794,0.9947,0.9786,0.9824,0.310
"2002.06.27",0.9824,0.9902,0.9808,0.9882,0.580
"2002.06.28",0.9878,0.9992,0.9837,0.9911,0.290
"2002.07.01",0.9914,0.9973,0.9861,0.9913,0.020
"2002.07.02",0.9912,0.9922,0.9797,0.9864,-0.490
"2002.07.03",0.9863,0.9864,0.9767,0.9805,-0.590
"2002.07.04",0.9803,0.982,0.9749,0.9788,-0.170
"2002.07.05",0.9786,0.9788,0.9714,0.973,-0.580
"2002.07.08",0.9745,0.9917,0.9741,0.9911,1.810
"2002.07.09",0.9906,0.9956,0.9871,0.993,0.190
"2002.07.10",0.993,0.9971,0.9858,0.989,-0.400
"2002.07.11",0.9891,0.9941,0.9832,0.9879,-0.110
"2002.07.12",0.9879,0.9926,0.985,0.9906,0.270
"2002.07.15",0.9916,1.0091,0.9913,1.0033,1.270
"2002.07.16",1.0036,1.015,1.0031,1.0124,0.910
"2002.07.17",1.0124,1.0164,1.0032,1.0068,-0.560
"2002.07.18",1.0069,1.0122,1.0039,1.0121,0.530
"2002.07.19",1.0119,1.021,1.0102,1.0117,-0.040
"2002.07.22",1.0112,1.0135,1.0054,1.0079,-0.380
"2002.07.23",1.0077,1.0081,0.9844,0.9891,-1.880
"2002.07.24",0.9895,0.9983,0.9873,0.9952,0.610
"2002.07.25",0.9953,1.0064,0.9939,1.0037,0.850
"2002.07.26",1.0035,1.007,0.9852,0.9859,-1.780
"2002.07.29",0.9873,0.9891,0.977,0.9811,-0.480
"2002.07.30",0.9812,0.9894,0.9778,0.9832,0.210
"2002.07.31",0.9832,0.9857,0.9759,0.9774,-0.580
"2002.08.01",0.9772,0.9859,0.9726,0.9844,0.700
"2002.08.02",0.9846,0.9919,0.9835,0.9859,0.150
"2002.08.05",0.9865,0.9876,0.9795,0.9801,-0.580
"2002.08.06",0.9805,0.9808,0.9621,0.9661,-1.400
"2002.08.07",0.9664,0.9765,0.9642,0.9746,0.850
"2002.08.08",0.9746,0.9774,0.964,0.967,-0.760
"2002.08.09",0.9668,0.9742,0.9653,0.9698,0.280
"2002.08.12",0.9702,0.9801,0.9689,0.9786,0.880
"2002.08.13",0.9786,0.9849,0.9752,0.9846,0.600
"2002.08.14",0.9846,0.9894,0.9763,0.9773,-0.730
"2002.08.15",0.9772,0.985,0.9746,0.9825,0.520
"2002.08.16",0.9824,0.9871,0.9783,0.987,0.450
"2002.08.19",0.9844,0.9873,0.975,0.9773,-0.970
"2002.08.20",0.9775,0.9809,0.973,0.9777,0.040
"2002.08.21",0.9783,0.9851,0.9751,0.9799,0.220
"2002.08.22",0.98,0.9808,0.9671,0.9692,-1.070
"2002.08.23",0.9691,0.9735,0.9664,0.9724,0.320
"2002.08.26",0.9732,0.9742,0.9684,0.9717,-0.070
"2002.08.27",0.9714,0.9842,0.9702,0.9829,1.120
"2002.08.28",0.9829,0.9837,0.978,0.9787,-0.420
"2002.08.29",0.9787,0.9888,0.9773,0.9837,0.500
"2002.08.30",0.9836,0.9866,0.9793,0.9815,-0.220
"2002.09.02",0.9824,0.9857,0.9796,0.9847,0.320
"2002.09.03",0.9833,0.9977,0.983,0.9967,1.200
"2002.09.04",0.9966,0.9975,0.9903,0.9923,-0.440
"2002.09.05",0.9923,0.9993,0.9886,0.9916,-0.070
"2002.09.06",0.9915,0.9957,0.9804,0.9808,-1.080
"2002.09.09",0.9817,0.9831,0.978,0.9797,-0.110
"2002.09.10",0.9797,0.9844,0.9721,0.9751,-0.460
"2002.09.11",0.975,0.9771,0.9698,0.9759,0.080
"2002.09.12",0.9761,0.9825,0.9739,0.9814,0.550
"2002.09.13",0.9811,0.9841,0.9702,0.9713,-1.010
"2002.09.16",0.9708,0.973,0.9664,0.9687,-0.260
"2002.09.17",0.9688,0.9751,0.9608,0.9736,0.490
"2002.09.18",0.9737,0.9798,0.9685,0.9772,0.360
"2002.09.19",0.9768,0.9876,0.9762,0.9874,1.020
"2002.09.20",0.9872,0.9878,0.9783,0.9826,-0.480
"2002.09.23",0.9808,0.9859,0.9751,0.978,-0.460
"2002.09.24",0.978,0.984,0.9759,0.9824,0.440
"2002.09.25",0.9826,0.9856,0.9755,0.9767,-0.570
"2002.09.26",0.9764,0.9812,0.9727,0.9769,0.020
"2002.09.27",0.977,0.9813,0.9748,0.9792,0.230
"2002.09.30",0.9811,0.9901,0.9805,0.9865,0.730
"2002.10.01",0.9866,0.9895,0.9821,0.9826,-0.390
"2002.10.02",0.9823,0.9873,0.9809,0.9862,0.360
"2002.10.03",0.9864,0.9912,0.9857,0.9874,0.120
"2002.10.04",0.9875,0.9884,0.9781,0.9794,-0.800
"2002.10.07",0.9788,0.9841,0.9777,0.9825,0.310
"2002.10.08",0.9825,0.9846,0.9765,0.9795,-0.300
"2002.10.09",0.9792,0.9915,0.9778,0.9901,1.060
"2002.10.10",0.9901,0.9931,0.9847,0.9863,-0.380
"2002.10.11",0.9866,0.9882,0.9833,0.9875,0.120
"2002.10.14",0.9874,0.9895,0.9854,0.9875,0.000
"2002.10.15",0.9875,0.9889,0.9791,0.9816,-0.590
"2002.10.16",0.9819,0.9838,0.9798,0.9811,-0.050
"2002.10.17",0.9811,0.9811,0.9697,0.9709,-1.020
"2002.10.18",0.9708,0.9745,0.9697,0.9725,0.160
"2002.10.21",0.9722,0.9765,0.9687,0.9733,0.080
"2002.10.22",0.9734,0.9803,0.972,0.9774,0.410
"2002.10.23",0.9777,0.9801,0.9747,0.9754,-0.200
"2002.10.24",0.9754,0.9788,0.9724,0.9773,0.190
"2002.10.25",0.9775,0.9798,0.9755,0.9763,-0.100
"2002.10.28",0.9762,0.9851,0.9725,0.9844,0.810
"2002.10.29",0.9844,0.9868,0.9805,0.9828,-0.160
"2002.10.30",0.9828,0.9854,0.9815,0.9847,0.190
"2002.10.31",0.9844,0.9912,0.9835,0.9906,0.590
"2002.11.01",0.9904,1.0006,0.9888,0.9966,0.600
"2002.11.04",0.9964,0.9988,0.9931,0.9986,0.200
"2002.11.05",0.9984,1.0043,0.9969,0.9991,0.050
"2002.11.06",0.9989,1.0052,0.994,1.0047,0.560
"2002.11.07",1.0049,1.0101,0.9989,1.0088,0.410
"2002.11.08",1.0088,1.0154,1.0073,1.0134,0.460
"2002.11.11",1.0127,1.0173,1.0092,1.0101,-0.330
"2002.11.12",1.0101,1.0138,1.0065,1.0122,0.210
"2002.11.13",1.0122,1.013,1.0045,1.0086,-0.360
"2002.11.14",1.0084,1.0102,1.0029,1.0041,-0.450
"2002.11.15",1.0039,1.0102,1.001,1.0098,0.570
"2002.11.18",1.0102,1.0123,1.0061,1.0093,-0.050
"2002.11.19",1.0093,1.0143,1.0007,1.0032,-0.610
"2002.11.20",1.0032,1.0049,0.999,1.0011,-0.210
"2002.11.21",1.0012,1.0044,0.9976,1.0025,0.140
"2002.11.22",1.0026,1.0038,0.9961,0.9969,-0.560
"2002.11.25",0.9968,0.9971,0.9893,0.9917,-0.520
"2002.11.26",0.9915,0.9941,0.9895,0.9937,0.200
"2002.11.27",0.9937,0.9945,0.9877,0.9907,-0.300
"2002.11.28",0.9906,0.9962,0.9893,0.9937,0.300
"2002.11.29",0.9937,0.9959,0.9917,0.9938,0.010
"2002.12.02",0.9928,0.9985,0.986,0.9969,0.310
"2002.12.03",0.9968,1.0002,0.9951,0.9965,-0.040
"2002.12.04",0.9968,1.0034,0.9962,1.0014,0.490
"2002.12.05",1.0018,1.0026,0.997,1.0003,-0.110
"2002.12.06",1.0004,1.0129,0.9998,1.0091,0.880
"2002.12.09",1.0101,1.0121,1.0067,1.0109,0.180
"2002.12.10",1.011,1.0141,1.0071,1.0076,-0.330
"2002.12.11",1.0076,1.0103,1.0059,1.0086,0.100
"2002.12.12",1.0084,1.0196,1.0074,1.0183,0.970
"2002.12.13",1.0186,1.0262,1.0166,1.0242,0.590
"2002.12.16",1.023,1.0251,1.0194,1.0223,-0.190
"2002.12.17",1.0226,1.0335,1.0209,1.0272,0.490
"2002.12.18",1.0271,1.029,1.0225,1.0284,0.120
"2002.12.19",1.0284,1.0291,1.0207,1.0271,-0.130
"2002.12.20",1.0268,1.0278,1.024,1.0274,0.030
"2002.12.23",1.0264,1.032,1.0218,1.0266,-0.080
"2002.12.24",1.0265,1.0328,1.0253,1.0303,0.370
"2002.12.25",1.0303,1.0329,1.0281,1.0321,0.180
"2002.12.26",1.0325,1.0383,1.0316,1.0368,0.470
"2002.12.27",1.0366,1.0447,1.0359,1.0443,0.750
"2002.12.30",1.0419,1.0495,1.0406,1.0476,0.330
"2002.12.31",1.0476,1.0507,1.0454,1.0493,0.170
"2003.01.01",1.0492,1.0503,1.0467,1.048,-0.130
"2003.01.02",1.0479,1.05,1.0335,1.0366,-1.140
"2003.01.03",1.0362,1.044,1.034,1.0428,0.620
"2003.01.06",1.042,1.0497,1.0416,1.0447,0.190
"2003.01.07",1.0444,1.0457,1.0395,1.0405,-0.420
"2003.01.08",1.0409,1.0536,1.0359,1.0501,0.960
"2003.01.09",1.0499,1.0543,1.0453,1.0488,-0.130
"2003.01.10",1.0488,1.0588,1.0473,1.0573,0.850
"2003.01.13",1.0579,1.0586,1.0526,1.054,-0.330
"2003.01.14",1.054,1.06,1.0535,1.0556,0.160
"2003.01.15",1.0555,1.0595,1.0502,1.0553,-0.030
"2003.01.16",1.0553,1.0629,1.0542,1.0613,0.600
"2003.01.17",1.0613,1.0682,1.0604,1.0673,0.600
"2003.01.20",1.0658,1.0692,1.0632,1.0691,0.180
"2003.01.21",1.0684,1.0736,1.0631,1.0725,0.340
"2003.01.22",1.0723,1.0745,1.0683,1.0728,0.030
"2003.01.23",1.0727,1.078,1.0705,1.0746,0.180
"2003.01.24",1.0745,1.0857,1.074,1.0831,0.850
"2003.01.27",1.0839,1.091,1.0782,1.0847,0.160
"2003.01.28",1.0846,1.085,1.0782,1.0821,-0.260
"2003.01.29",1.0825,1.0901,1.0808,1.0826,0.050
"2003.01.30",1.0827,1.0841,1.0728,1.0822,-0.040
"2003.01.31",1.0823,1.0834,1.0722,1.0771,-0.510
"2003.02.03",1.0789,1.0802,1.0691,1.0788,0.170
"2003.02.04",1.0788,1.0908,1.0765,1.089,1.020
"2003.02.05",1.0887,1.0938,1.0736,1.0788,-1.020
"2003.02.06",1.0786,1.0865,1.0762,1.0834,0.460
"2003.02.07",1.0834,1.0841,1.0729,1.0821,-0.130
"2003.02.10",1.0817,1.0831,1.0707,1.0718,-1.030
"2003.02.11",1.0716,1.0762,1.0664,1.0737,0.190
"2003.02.12",1.0737,1.0772,1.0703,1.0709,-0.280
"2003.02.13",1.0711,1.0861,1.0703,1.0841,1.320
"2003.02.14",1.0841,1.0853,1.076,1.0793,-0.480
"2003.02.17",1.0773,1.0779,1.0672,1.0722,-0.710
"2003.02.18",1.0722,1.0759,1.0676,1.0688,-0.340
"2003.02.19",1.0685,1.0768,1.0664,1.0749,0.610
"2003.02.20",1.0747,1.0837,1.0738,1.082,0.710
"2003.02.21",1.0821,1.085,1.075,1.0767,-0.530
"2003.02.24",1.0723,1.081,1.0706,1.079,0.230
"2003.02.25",1.0786,1.0824,1.0742,1.0757,-0.330
"2003.02.26",1.0757,1.0814,1.073,1.0789,0.320
"2003.02.27",1.0789,1.0839,1.0735,1.0748,-0.410
"2003.02.28",1.0747,1.081,1.0734,1.0806,0.580
"2003.03.03",1.0779,1.0903,1.0768,1.0894,0.880
"2003.03.04",1.0894,1.0969,1.0874,1.0955,0.610
"2003.03.05",1.0958,1.1005,1.0946,1.0967,0.120
"2003.03.06",1.0967,1.1011,1.0924,1.0969,0.020
"2003.03.07",1.0966,1.1069,1.0966,1.1007,0.380
"2003.03.10",1.1006,1.1069,1.1004,1.1052,0.450
"2003.03.11",1.1051,1.1087,1.1003,1.1043,-0.090
"2003.03.12",1.1041,1.106,1.0982,1.0991,-0.520
"2003.03.13",1.0992,1.0995,1.0766,1.0795,-1.960
"2003.03.14",1.0793,1.0823,1.0691,1.0748,-0.470
"2003.03.17",1.0783,1.0845,1.0589,1.0618,-1.300
"2003.03.18",1.0615,1.0656,1.0543,1.0647,0.290
"2003.03.19",1.0644,1.0657,1.0546,1.0573,-0.740
"2003.03.20",1.0575,1.0674,1.053,1.0618,0.450
"2003.03.21",1.0617,1.0618,1.0502,1.0529,-0.890
"2003.03.24",1.0586,1.0676,1.0566,1.0652,1.230
"2003.03.25",1.0651,1.0723,1.0632,1.0658,0.060
"2003.03.26",1.0659,1.0704,1.0622,1.0698,0.400
"2003.03.27",1.0701,1.0747,1.0674,1.069,-0.080
"2003.03.28",1.0691,1.0805,1.0668,1.0781,0.910
"2003.03.31",1.0797,1.0934,1.078,1.0922,1.410
"2003.04.01",1.0916,1.0926,1.0868,1.0918,-0.040
"2003.04.02",1.092,1.0961,1.075,1.0769,-1.490
"2003.04.03",1.0769,1.0794,1.0686,1.0759,-0.100
"2003.04.04",1.0759,1.0772,1.0684,1.0734,-0.250
"2003.04.07",1.0672,1.0704,1.0559,1.0688,-0.460
"2003.04.08",1.0689,1.0726,1.0642,1.0724,0.360
"2003.04.09",1.0723,1.0785,1.0675,1.0773,0.490
"2003.04.10",1.0774,1.0832,1.0758,1.0787,0.140
"2003.04.11",1.0787,1.0792,1.0693,1.0756,-0.310
"2003.04.14",1.0745,1.0814,1.0717,1.0772,0.160
"2003.04.15",1.0772,1.0824,1.0734,1.0804,0.320
"2003.04.16",1.0803,1.0923,1.0783,1.091,1.060
"2003.04.17",1.091,1.0977,1.0867,1.0882,-0.280
"2003.04.18",1.0882,1.09,1.0868,1.0879,-0.030
"2003.04.21",1.0898,1.0909,1.0821,1.086,-0.190
"2003.04.22",1.0859,1.1004,1.0848,1.0975,1.150
"2003.04.23",1.0973,1.0984,1.092,1.0954,-0.210
"2003.04.24",1.0948,1.1049,1.0944,1.1034,0.800
"2003.04.25",1.1034,1.1051,1.096,1.1037,0.030
"2003.04.28",1.1037,1.1078,1.0975,1.0987,-0.500
"2003.04.29",1.0986,1.1087,1.093,1.1076,0.890
"2003.04.30",1.1077,1.1191,1.1063,1.1183,1.070
"2003.05.01",1.1182,1.1288,1.1154,1.1238,0.550
